site,year,date_time,rain,fstrips,fcontrol,pad,,
arm,2021,7/10/2021 0:15,0.008,,,,,
arm,2021,7/10/2021 0:20,0.008,,,,,
arm,2021,7/10/2021 0:25,0.004,,,,,
arm,2021,7/10/2021 0:30,0.002,,,,,
arm,2021,7/10/2021 0:35,0.002,,,,,
arm,2021,7/10/2021 0:40,0.002,,,,,
arm,2021,7/10/2021 0:45,0.002,,,,,
arm,2021,7/10/2021 0:50,0.002,,,,,
arm,2021,7/10/2021 0:55,0.001,,,,,
arm,2021,7/10/2021 1:00,0.001,,,,,
arm,2021,7/10/2021 2:00,0.001,,,,,
arm,2021,7/10/2021 2:20,0.001,,,,,
arm,2021,7/10/2021 2:45,0.001,,,,,
arm,2021,7/10/2021 2:55,0.001,,,,,
arm,2021,7/10/2021 3:00,0.001,,,,,
arm,2021,7/10/2021 15:20,0.001,,,,,
arm,2021,7/10/2021 15:25,0.002,,,,,
arm,2021,7/10/2021 15:30,0.002,,,,,
arm,2021,7/10/2021 15:35,0.001,,,,,
arm,2021,7/10/2021 15:40,0.001,,,,,
arm,2021,7/10/2021 15:45,0.001,,,,,
arm,2021,7/13/2021 17:05,0.001,,,,,
arm,2021,7/15/2021 6:50,0.001,,,,,
arm,2021,7/15/2021 6:55,0.001,,,,,
arm,2021,7/15/2021 7:00,0.001,,,,,
arm,2021,7/15/2021 7:05,0.001,,,,,
arm,2021,7/15/2021 7:10,0.001,,,,,
arm,2021,7/30/2021 8:05,0.001,,,,,
arm,2021,7/30/2021 8:10,0.003,,,,,
arm,2021,7/30/2021 8:15,0.001,,,,,
arm,2021,7/30/2021 8:20,0.001,,,,,
arm,2021,7/30/2021 20:30,0.001,,,,,
arm,2021,7/30/2021 20:35,0.001,,,,,
arm,2021,7/30/2021 20:40,0.001,,,,,
arm,2021,7/30/2021 20:45,0.004,,,,,
arm,2021,7/30/2021 20:50,0.007,,,,,
arm,2021,7/30/2021 20:55,0.002,,,,,
arm,2021,7/31/2021 1:55,0.001,,,,,
arm,2021,7/31/2021 2:00,0.002,,,,,
arm,2021,7/31/2021 2:05,0.002,,,,,
arm,2021,7/31/2021 2:10,0.007,,,,,
arm,2021,7/31/2021 2:15,0.007,,,,,
arm,2021,7/31/2021 2:20,0.009,,,,,
arm,2021,7/31/2021 2:25,0.008,,,,,
arm,2021,7/31/2021 2:30,0.005,,,,,
arm,2021,7/31/2021 2:35,0.003,,,,,
arm,2021,7/31/2021 2:40,0.002,,,,,
arm,2021,7/31/2021 2:45,0.002,,,,,
arm,2021,7/31/2021 2:50,0.001,,,,,
arm,2021,7/31/2021 2:55,0.001,,,,,
arm,2021,7/31/2021 4:10,0.001,,,,,
arm,2021,7/31/2021 4:15,0.001,,,,,
arm,2021,7/31/2021 4:20,0.001,,,,,
arm,2021,7/31/2021 4:25,0.001,,,,,
arm,2021,7/31/2021 4:30,0.001,,,,,
arm,2021,7/31/2021 4:35,0.001,,,,,
arm,2021,7/31/2021 4:45,0.001,,,,,
arm,2021,7/31/2021 4:50,0.001,,,,,
arm,2021,7/31/2021 4:55,0.001,,,,,
arm,2021,7/31/2021 5:00,0.001,,,,,
arm,2021,7/31/2021 5:15,0.001,,,,,
arm,2021,7/31/2021 5:40,0.001,,,,,
arm,2021,8/6/2021 2:55,0.003,,,,,
arm,2021,8/6/2021 3:00,0.001,,,,,
arm,2021,8/7/2021 12:00,0.001,,,,,
arm,2021,8/7/2021 12:05,0.001,,,,,
arm,2021,8/8/2021 0:35,0.001,,,,,
arm,2021,8/8/2021 0:55,0.001,,,,,
arm,2021,8/8/2021 1:05,0.001,,,,,
arm,2021,8/8/2021 1:10,0.001,,,,,
arm,2021,8/8/2021 1:15,0.001,,,,,
arm,2021,8/8/2021 1:20,0.001,,,,,
arm,2021,8/8/2021 1:25,0.001,,,,,
arm,2021,8/8/2021 1:30,0.001,,,,,
arm,2021,8/8/2021 1:35,0.001,,,,,
arm,2021,8/8/2021 1:50,0.001,,,,,
arm,2021,8/25/2021 4:25,0.001,,,,,
arm,2021,8/29/2021 5:25,0.001,,,,,
arm,2021,8/31/2021 1:10,0.001,,,,,
arm,2021,8/31/2021 1:15,0.001,,,,,
arm,2021,8/31/2021 1:20,0.002,,,,,
arm,2021,8/31/2021 1:25,0.003,,,,,
arm,2021,8/31/2021 1:30,0.005,,,,,
arm,2021,8/31/2021 1:35,0.004,,,,,
arm,2021,8/31/2021 1:40,0.001,,,,,
arm,2021,8/31/2021 1:45,0.001,,,,,
arm,2021,8/31/2021 2:30,0.001,,,,,
arm,2021,8/31/2021 2:35,0.001,,,,,
arm,2021,8/31/2021 2:40,0.001,,,,,
arm,2021,8/31/2021 2:45,0.001,,,,,
arm,2021,8/31/2021 2:50,0.001,,,,,
arm,2021,8/31/2021 2:55,0.001,,,,,
arm,2021,8/31/2021 3:00,0.001,,,,,
arm,2021,8/31/2021 3:05,0.001,,,,,
arm,2021,8/31/2021 3:10,0.001,,,,,
arm,2021,8/31/2021 3:15,0.001,,,,,
arm,2021,8/31/2021 3:40,0.001,,,,,
arm,2021,8/31/2021 3:45,0.001,,,,,
arm,2021,8/31/2021 3:50,0.001,,,,,
arm,2021,8/31/2021 3:55,0.001,,,,,
arm,2021,8/31/2021 4:05,0.001,,,,,
arm,2021,8/31/2021 4:10,0.001,,,,,
arm,2021,8/31/2021 4:20,0.001,,,,,
arm,2021,8/31/2021 4:30,0.001,,,,,
arm,2021,8/31/2021 4:40,0.001,,,,,
arm,2021,8/31/2021 4:50,0.001,,,,,
arm,2021,8/31/2021 4:55,0.001,,,,,
arm,2021,8/31/2021 5:05,0.001,,,,,
arm,2021,8/31/2021 5:10,0.001,,,,,
arm,2021,8/31/2021 5:20,0.001,,,,,
arm,2021,8/31/2021 5:25,0.001,,,,,
arm,2021,8/31/2021 5:35,0.001,,,,,
arm,2021,8/31/2021 5:40,0.001,,,,,
arm,2021,8/31/2021 7:30,0.001,,,,,
arm,2021,8/31/2021 7:40,0.001,,,,,
arm,2021,8/31/2021 7:45,0.001,,,,,
arm,2021,8/31/2021 7:55,0.001,,,,,
arm,2021,9/3/2021 1:25,0.001,,,,,
arm,2021,9/3/2021 1:40,0.001,,,,,
arm,2021,9/3/2021 1:45,0.001,,,,,
arm,2021,9/3/2021 2:45,0.001,,,,,
arm,2021,9/3/2021 2:50,0.001,,,,,
arm,2021,9/3/2021 3:00,0.001,,,,,
arm,2021,9/17/2021 8:50,0.001,,,,,
arm,2021,9/30/2021 1:40,0.001,,,,,
arm,2021,9/30/2021 1:45,0.004,,,,,
arm,2021,9/30/2021 1:50,0.001,,,,,
arm,2021,9/30/2021 3:00,0.001,,,,,
arm,2021,9/30/2021 3:10,0.003,,,,,
arm,2021,9/30/2021 3:35,0.003,,,,,
arm,2021,9/30/2021 3:40,0.001,,,,,
arm,2021,9/30/2021 3:45,0.001,,,,,
arm,2021,9/30/2021 3:50,0.003,,,,,
arm,2021,9/30/2021 3:55,0.007,,,,,
arm,2021,9/30/2021 4:00,0.003,,,,,
arm,2021,9/30/2021 4:05,0.001,,,,,
arm,2021,9/30/2021 4:10,0.001,,,,,
arm,2021,9/30/2021 4:20,0.002,,,,,
arm,2021,9/30/2021 4:25,0.002,,,,,
arm,2021,9/30/2021 4:30,0.002,,,,,
arm,2021,9/30/2021 4:35,0.003,,,,,
arm,2021,9/30/2021 4:40,0.003,,,,,
arm,2021,9/30/2021 4:45,0.004,,,,,
arm,2021,9/30/2021 4:50,0.001,,,,,
arm,2021,10/13/2021 2:30,0.001,,,,,
arm,2021,10/13/2021 3:30,0.001,,,,,
arm,2021,10/13/2021 3:50,0.001,,,,,
arm,2021,10/13/2021 3:55,0.005,,,,,
arm,2021,10/13/2021 4:00,0.001,,,,,
arm,2021,10/13/2021 4:05,0.001,,,,,
arm,2021,10/13/2021 4:10,0.004,,,,,
arm,2021,10/13/2021 4:15,0.002,,,,,
arm,2021,10/13/2021 4:20,0.002,,,,,
arm,2021,10/13/2021 4:25,0.004,,,,,
arm,2021,10/13/2021 4:30,0.001,,,,,
arm,2021,10/13/2021 4:45,0.001,,,,,
arm,2021,10/13/2021 4:50,0.002,,,,,
arm,2021,10/13/2021 4:55,0.001,,,,,
arm,2021,10/24/2021 1:50,0.002,,,,,
arm,2021,10/24/2021 1:55,0.001,,,,,
arm,2021,10/24/2021 2:00,0.001,,,,,
arm,2021,10/24/2021 2:05,0.001,,,,,
arm,2021,10/24/2021 2:40,0.001,,,,,
arm,2021,10/24/2021 2:50,0.001,,,,,
arm,2021,10/24/2021 3:45,0.001,,,,,
arm,2021,10/24/2021 3:55,0.001,,,,,
arm,2021,10/24/2021 4:00,0.001,,,,,
arm,2021,10/24/2021 4:20,0.001,,,,,
arm,2021,10/24/2021 4:30,0.001,,,,,
arm,2021,10/24/2021 4:45,0.001,,,,,
arm,2021,10/24/2021 4:50,0.001,,,,,
arm,2021,10/24/2021 4:55,0.001,,,,,
arm,2021,10/24/2021 5:00,0.001,,,,,
arm,2021,10/24/2021 5:10,0.001,,,,,
arm,2021,10/24/2021 5:15,0.001,,,,,
arm,2021,10/24/2021 6:35,0.001,,,,,
arm,2021,10/24/2021 7:35,0.001,,,,,
arm,2021,10/24/2021 7:40,0.001,,,,,
arm,2021,10/24/2021 9:30,0.001,,,,,
arm,2021,10/24/2021 9:35,0.001,,,,,
arm,2021,10/24/2021 9:45,0.001,,,,,
arm,2021,10/24/2021 9:55,0.001,,,,,
arm,2021,10/24/2021 13:00,0.001,,,,,
arm,2021,10/24/2021 13:30,0.001,,,,,
arm,2021,10/24/2021 14:40,0.001,,,,,
arm,2021,10/24/2021 14:45,0.001,,,,,
arm,2021,10/24/2021 14:50,0.001,,,,,
arm,2021,10/24/2021 14:55,0.001,,,,,
arm,2021,10/24/2021 15:55,0.001,,,,,
arm,2021,10/24/2021 16:05,0.001,,,,,
arm,2021,10/24/2021 16:10,0.001,,,,,
arm,2021,10/24/2021 16:15,0.001,,,,,
arm,2021,10/24/2021 16:20,0.001,,,,,
arm,2021,10/24/2021 16:25,0.001,,,,,
arm,2021,10/24/2021 16:30,0.001,,,,,
