"SiteID","Year","eventid","precipitation","eventStart","eventEnd","rain_time"
"EIA",2017,106,0.016,2017-05-10 08:55:00,2017-05-10 15:40:00,406
"EIA",2017,110,0.015,2017-05-17 17:05:00,2017-05-17 18:40:00,96
"EIA",2017,112,0.009,2017-05-19 03:15:00,2017-05-19 07:50:00,276
"EIA",2017,114,0.016,2017-05-26 10:20:00,2017-05-26 12:00:00,101
"EIA",2017,120,0.019,2017-06-14 05:50:00,2017-06-14 11:55:00,366
"EIA",2017,126,0.009,2017-06-17 00:05:00,2017-06-17 00:15:00,11
"EIA",2017,130,0.01,2017-06-23 01:35:00,2017-06-23 01:55:00,21
"EIA",2017,132,0.013,2017-06-28 04:55:00,2017-06-28 06:35:00,101
"EIA",2017,136,0.015,2017-07-10 03:40:00,2017-07-10 04:40:00,61
"EIA",2017,142,0.023,2017-07-20 22:50:00,2017-07-21 00:50:00,121
"EIA",2017,144,0.01,2017-07-22 04:05:00,2017-07-22 04:25:00,21
"EIA",2017,148,0.008,2017-08-03 09:20:00,2017-08-03 15:45:00,386
"EIA",2017,156,0.015,2017-08-21 19:50:00,2017-08-21 20:40:00,51
"EIA",2017,164,0.008,2017-10-22 00:10:00,2017-10-22 00:55:00,46
"EIA",2018,4,0.01,2018-05-02 20:40:00,2018-05-03 03:00:00,381
"EIA",2018,6,0.007,2018-05-03 22:20:00,2018-05-03 22:45:00,26
"EIA",2018,10,0.013,2018-05-12 01:40:00,2018-05-12 05:35:00,236
"EIA",2018,12,0.024,2018-05-14 05:00:00,2018-05-14 06:40:00,101
"EIA",2018,14,0.026,2018-05-20 05:25:00,2018-05-20 05:55:00,31
"EIA",2018,16,0.008,2018-05-21 02:30:00,2018-05-21 06:30:00,241
"EIA",2018,18,0.015,2018-05-26 01:20:00,2018-05-26 01:50:00,31
"EIA",2018,20,0.01,2018-05-29 23:45:00,2018-05-30 01:20:00,96
"EIA",2018,22,0.026,2018-06-09 08:00:00,2018-06-09 09:00:00,61
"EIA",2018,24,0.056,2018-06-09 21:50:00,2018-06-10 00:05:00,136
"EIA",2018,26,0.018,2018-06-14 10:25:00,2018-06-14 12:35:00,131
"EIA",2018,28,0.047,2018-06-18 22:40:00,2018-06-19 11:05:00,746
"EIA",2018,32,0.012,2018-06-20 16:00:00,2018-06-20 23:45:00,466
"EIA",2018,34,0.064,2018-06-21 11:15:00,2018-06-21 14:40:00,206
"EIA",2018,42,0.016,2018-06-30 22:25:00,2018-07-01 03:55:00,331
"EIA",2018,44,0.014,2018-07-13 19:35:00,2018-07-14 05:05:00,571
"EIA",2018,46,0.033,2018-07-19 05:20:00,2018-07-19 11:15:00,356
"EIA",2018,54,0.007,2018-08-07 18:45:00,2018-08-07 19:00:00,16
"EIA",2018,58,0.032,2018-08-15 14:20:00,2018-08-15 19:35:00,316
"EIA",2018,64,0.026,2018-08-20 05:20:00,2018-08-20 21:25:00,966
"EIA",2018,66,0.014,2018-08-24 05:30:00,2018-08-24 05:55:00,26
"EIA",2018,72,0.012,2018-08-28 18:15:00,2018-08-28 18:20:00,6
"EIA",2018,74,0.021,2018-09-01 03:10:00,2018-09-01 07:45:00,276
"EIA",2018,78,0.052,2018-09-03 02:25:00,2018-09-03 10:20:00,476
"EIA",2018,80,0.032,2018-09-05 07:20:00,2018-09-05 13:50:00,391
"EIA",2018,82,0.017,2018-09-18 10:20:00,2018-09-18 15:00:00,281
"EIA",2018,84,0.031,2018-09-19 11:25:00,2018-09-19 14:35:00,191
"EIA",2018,88,0.012,2018-09-25 13:15:00,2018-09-25 13:40:00,26
"EIA",2018,94,0.011,2018-10-01 18:10:00,2018-10-01 19:40:00,91
"EIA",2018,98,0.025,2018-10-05 18:20:00,2018-10-06 02:45:00,506
"EIA",2018,100,0.014,2018-10-07 18:40:00,2018-10-07 20:40:00,121
"EIA",2018,102,0.021,2018-10-08 04:00:00,2018-10-08 05:55:00,116
"EIA",2018,108,0.012,2018-10-10 04:15:00,2018-10-10 05:20:00,66
"EIA",2018,112,0.01,2018-05-02 20:40:00,2018-05-03 03:00:00,381
"EIA",2018,114,0.007,2018-05-03 22:20:00,2018-05-03 22:45:00,26
"EIA",2018,118,0.013,2018-05-12 01:40:00,2018-05-12 05:35:00,236
"EIA",2018,120,0.024,2018-05-14 05:00:00,2018-05-14 06:40:00,101
"EIA",2018,122,0.026,2018-05-20 05:25:00,2018-05-20 05:55:00,31
"EIA",2018,124,0.008,2018-05-21 02:30:00,2018-05-21 06:30:00,241
"EIA",2018,126,0.015,2018-05-26 01:20:00,2018-05-26 01:50:00,31
"EIA",2018,128,0.01,2018-05-29 23:45:00,2018-05-30 01:20:00,96
"EIA",2018,130,0.026,2018-06-09 08:00:00,2018-06-09 09:00:00,61
"EIA",2018,132,0.056,2018-06-09 21:50:00,2018-06-10 00:05:00,136
"EIA",2018,134,0.018,2018-06-14 10:25:00,2018-06-14 12:35:00,131
"EIA",2018,136,0.047,2018-06-18 22:40:00,2018-06-19 11:05:00,746
"EIA",2018,140,0.012,2018-06-20 16:00:00,2018-06-20 23:45:00,466
"EIA",2018,142,0.064,2018-06-21 11:15:00,2018-06-21 14:40:00,206
"EIA",2018,150,0.016,2018-06-30 22:25:00,2018-07-01 03:55:00,331
"EIA",2018,152,0.014,2018-07-13 19:35:00,2018-07-14 05:05:00,571
"EIA",2018,154,0.033,2018-07-19 05:20:00,2018-07-19 11:15:00,356
"EIA",2018,162,0.007,2018-08-07 18:45:00,2018-08-07 19:00:00,16
"EIA",2018,166,0.032,2018-08-15 14:20:00,2018-08-15 19:35:00,316
"EIA",2018,172,0.026,2018-08-20 05:20:00,2018-08-20 21:25:00,966
"EIA",2018,174,0.014,2018-08-24 05:30:00,2018-08-24 05:55:00,26
"EIA",2018,180,0.012,2018-08-28 18:15:00,2018-08-28 18:20:00,6
"EIA",2018,182,0.021,2018-09-01 03:10:00,2018-09-01 07:45:00,276
"EIA",2018,186,0.052,2018-09-03 02:25:00,2018-09-03 10:20:00,476
"EIA",2018,188,0.032,2018-09-05 07:20:00,2018-09-05 13:50:00,391
"EIA",2018,190,0.017,2018-09-18 10:20:00,2018-09-18 15:00:00,281
"EIA",2018,192,0.031,2018-09-19 11:25:00,2018-09-19 14:35:00,191
"EIA",2018,196,0.012,2018-09-25 13:15:00,2018-09-25 13:40:00,26
"EIA",2018,202,0.011,2018-10-01 18:10:00,2018-10-01 19:40:00,91
"EIA",2018,206,0.025,2018-10-05 18:20:00,2018-10-06 02:45:00,506
"EIA",2018,208,0.014,2018-10-07 18:40:00,2018-10-07 20:40:00,121
"EIA",2018,210,0.021,2018-10-08 04:00:00,2018-10-08 05:55:00,116
"EIA",2018,216,0.012,2018-10-10 04:15:00,2018-10-10 05:20:00,66
"HOE",2016,2,0.00864,2016-09-09 04:00:00,2016-09-09 06:00:00,121
"HOE",2016,4,0.01726,2016-09-09 08:00:00,2016-09-09 10:00:00,121
"HOE",2016,8,0.06399,2016-09-15 07:00:00,2016-09-15 23:00:00,961
"HOE",2016,12,0.011,2016-09-25 03:05:00,2016-09-25 04:45:00,101
"HOE",2016,14,0.045,2016-10-04 18:25:00,2016-10-05 01:10:00,406
"HOE",2016,16,0.013,2016-10-06 18:45:00,2016-10-06 21:45:00,181
"HOE",2016,18,0.029,2016-10-25 18:15:00,2016-10-26 00:55:00,401
"HOE",2016,20,0.02945,2016-09-09 04:00:00,2016-09-09 15:00:00,661
"HOE",2016,22,0.06399,2016-09-15 07:00:00,2016-09-15 23:00:00,961
"HOE",2016,26,0.011,2016-09-25 03:05:00,2016-09-25 04:45:00,101
"HOE",2016,28,0.045,2016-10-04 18:25:00,2016-10-05 01:10:00,406
"HOE",2016,30,0.013,2016-10-06 18:45:00,2016-10-06 21:45:00,181
"HOE",2016,32,0.029,2016-10-25 18:15:00,2016-10-26 00:55:00,401
"HOE",2017,4,0.009,2017-04-18 06:35:00,2017-04-18 07:50:00,76
"HOE",2017,6,0.008,2017-04-19 12:15:00,2017-04-19 13:35:00,81
"HOE",2017,10,0.021,2017-04-30 19:55:00,2017-04-30 21:45:00,111
"HOE",2017,14,0.007,2017-05-16 08:35:00,2017-05-16 08:55:00,21
"HOE",2017,16,0.012,2017-05-16 22:50:00,2017-05-17 05:55:00,426
"HOE",2017,18,0.011,2017-05-17 14:30:00,2017-05-17 17:50:00,201
"HOE",2017,20,0.023,2017-05-20 01:10:00,2017-05-20 12:45:00,696
"HOE",2017,28,0.01,2017-06-12 11:40:00,2017-06-12 14:15:00,156
"HOE",2017,34,0.008,2017-06-18 18:40:00,2017-06-18 19:20:00,41
"HOE",2017,36,0.051,2017-06-28 01:10:00,2017-06-28 06:45:00,336
"HOE",2017,44,0.007,2017-08-01 17:40:00,2017-08-01 18:00:00,21
"HOE",2017,50,0.05892,2017-08-21 12:00:00,2017-08-21 17:00:00,301
"HOE",2017,52,0.009,2017-04-18 06:35:00,2017-04-18 07:50:00,76
"HOE",2017,54,0.008,2017-04-19 12:15:00,2017-04-19 13:35:00,81
"HOE",2017,58,0.021,2017-04-30 19:55:00,2017-04-30 21:45:00,111
"HOE",2017,62,0.007,2017-05-16 08:35:00,2017-05-16 08:55:00,21
"HOE",2017,64,0.012,2017-05-16 22:50:00,2017-05-17 05:55:00,426
"HOE",2017,66,0.011,2017-05-17 14:30:00,2017-05-17 17:50:00,201
"HOE",2017,68,0.023,2017-05-20 01:10:00,2017-05-20 12:45:00,696
"HOE",2017,76,0.01,2017-06-12 11:40:00,2017-06-12 14:15:00,156
"HOE",2017,82,0.008,2017-06-18 18:40:00,2017-06-18 19:20:00,41
"HOE",2017,84,0.051,2017-06-28 01:10:00,2017-06-28 06:45:00,336
"HOE",2017,92,0.007,2017-08-01 17:40:00,2017-08-01 18:00:00,21
"HOE",2017,98,0.05892,2017-08-21 12:00:00,2017-08-21 17:00:00,301
"HOE",2018,8,0.037,2018-06-17 22:50:00,2018-06-18 04:45:00,356
"HOE",2018,12,0.08,2018-06-20 15:45:00,2018-06-21 07:40:00,956
"HOE",2018,14,0.049,2018-06-24 16:40:00,2018-06-25 00:20:00,461
"HOE",2018,16,0.015,2018-06-25 22:15:00,2018-06-25 22:55:00,41
"HOE",2018,18,0.046,2018-07-01 00:45:00,2018-07-01 07:40:00,416
"HOE",2018,20,0.019,2018-07-04 11:05:00,2018-07-04 11:45:00,41
"HOE",2018,24,0.025,2018-07-12 20:50:00,2018-07-13 11:45:00,896
"HOE",2018,34,0.0726,2018-09-03 06:00:00,2018-09-05 03:00:00,2701
"HOE",2018,36,0.06932,2018-09-17 14:00:00,2018-09-19 23:00:00,3421
"HOE",2018,42,0.08,2018-06-20 15:45:00,2018-06-21 07:40:00,956
"HOE",2018,44,0.049,2018-06-24 16:40:00,2018-06-25 00:20:00,461
"HOE",2018,46,0.015,2018-06-25 22:15:00,2018-06-25 22:55:00,41
"HOE",2018,48,0.046,2018-07-01 00:45:00,2018-07-01 07:40:00,416
"HOE",2018,50,0.019,2018-07-04 11:05:00,2018-07-04 11:45:00,41
"HOE",2018,54,0.025,2018-07-12 20:50:00,2018-07-13 11:45:00,896
"HOE",2018,64,0.0726,2018-09-03 06:00:00,2018-09-05 03:00:00,2701
"HOE",2018,66,0.06932,2018-09-17 14:00:00,2018-09-19 23:00:00,3421
"HOE",2019,1,0.01,2019-04-26 14:50:00,2019-04-26 14:50:00,1
"HOE",2019,3,0.19962,2019-04-27 06:00:00,2019-05-30 08:00:00,47641
"HOE",2019,5,0.02718,2019-06-05 03:00:00,2019-06-05 04:00:00,61
"HOE",2019,7,0.00888,2019-06-11 12:00:00,2019-06-12 07:00:00,1141
"HOE",2019,9,0.06271,2019-06-15 19:00:00,2019-06-27 18:00:00,17221
"HOE",2019,11,0.01144,2019-07-02 02:00:00,2019-07-05 15:00:00,5101
"HOE",2019,13,0.00914,2019-07-09 15:00:00,2019-07-09 17:00:00,121
"HOE",2019,15,0.07848,2019-07-13 13:00:00,2019-07-17 16:00:00,5941
"HOE",2019,21,0.01,2019-07-20 07:10:00,2019-07-20 10:40:00,211
"HOE",2019,25,0.009,2019-07-28 15:15:00,2019-07-28 16:15:00,61
"HOE",2019,29,0.01,2019-08-17 23:40:00,2019-08-18 00:05:00,26
"HOE",2019,31,0.008,2019-09-08 07:50:00,2019-09-08 10:00:00,131
"HOE",2019,33,0.012,2019-09-09 08:05:00,2019-09-09 11:00:00,176
"HOE",2019,35,0.023,2019-09-10 23:25:00,2019-09-11 05:10:00,346
"HOE",2019,37,0.025,2019-09-12 00:35:00,2019-09-12 06:40:00,366
"HOE",2019,39,0.025,2019-09-18 02:50:00,2019-09-18 06:15:00,206
"HOE",2019,41,0.02,2019-09-19 00:45:00,2019-09-19 01:35:00,51
"HOE",2019,47,0.038,2019-09-30 23:25:00,2019-10-01 16:40:00,1036
"HOE",2019,51,0.038,2019-10-05 02:10:00,2019-10-05 07:15:00,306
"HOE",2019,55,0.02,2019-04-26 14:45:00,2019-04-26 14:50:00,6
"HOE",2019,57,0.19962,2019-04-27 06:00:00,2019-05-30 08:00:00,47641
"HOE",2019,59,0.02718,2019-06-05 03:00:00,2019-06-05 04:00:00,61
"HOE",2019,61,0.00888,2019-06-11 12:00:00,2019-06-12 07:00:00,1141
"HOE",2019,63,0.06271,2019-06-15 19:00:00,2019-06-27 18:00:00,17221
"HOE",2019,65,0.01144,2019-07-02 02:00:00,2019-07-05 15:00:00,5101
"HOE",2019,67,0.00914,2019-07-09 15:00:00,2019-07-09 17:00:00,121
"HOE",2019,69,0.07848,2019-07-13 13:00:00,2019-07-17 16:00:00,5941
"HOE",2019,75,0.01,2019-07-20 07:10:00,2019-07-20 10:40:00,211
"HOE",2019,79,0.009,2019-07-28 15:15:00,2019-07-28 16:15:00,61
"HOE",2019,83,0.01,2019-08-17 23:40:00,2019-08-18 00:05:00,26
"HOE",2019,85,0.008,2019-09-08 07:50:00,2019-09-08 10:00:00,131
"HOE",2019,87,0.012,2019-09-09 08:05:00,2019-09-09 11:00:00,176
"HOE",2019,89,0.023,2019-09-10 23:25:00,2019-09-11 05:10:00,346
"HOE",2019,91,0.025,2019-09-12 00:35:00,2019-09-12 06:40:00,366
"HOE",2019,93,0.025,2019-09-18 02:50:00,2019-09-18 06:15:00,206
"HOE",2019,95,0.02,2019-09-19 00:45:00,2019-09-19 01:35:00,51
"HOE",2019,101,0.038,2019-09-30 23:25:00,2019-10-01 16:40:00,1036
"HOE",2019,105,0.038,2019-10-05 02:10:00,2019-10-05 07:15:00,306
"HOE",2020,2,0.049,2020-05-16 21:55:00,2020-05-17 13:40:00,946
"HOE",2020,6,0.01,2020-05-24 06:30:00,2020-05-24 07:35:00,66
"HOE",2020,12,0.008,2020-06-02 18:40:00,2020-06-02 19:10:00,31
"HOE",2020,14,0.008,2020-06-05 00:05:00,2020-06-05 00:25:00,21
"HOE",2020,16,0.007,2020-06-09 21:30:00,2020-06-10 01:25:00,236
"HOE",2020,18,0.016,2020-06-18 17:50:00,2020-06-18 19:30:00,101
"HOE",2020,20,0.012,2020-06-21 16:50:00,2020-06-21 21:15:00,266
"HOE",2020,26,0.029,2020-07-06 04:55:00,2020-07-06 07:25:00,151
"HOE",2020,30,0.044,2020-07-26 04:00:00,2020-07-26 07:20:00,201
"HOE",2020,32,0.014,2020-08-06 04:00:00,2020-08-06 06:15:00,136
"HOE",2020,36,0.012,2020-08-21 03:15:00,2020-08-21 04:10:00,56
"HOE",2020,38,0.009,2020-08-28 06:00:00,2020-08-28 06:20:00,21
"HOE",2020,40,0.007,2020-08-31 06:15:00,2020-08-31 06:25:00,11
"HOE",2020,48,0.028,2020-10-11 20:45:00,2020-10-12 05:20:00,516
"HOE",2020,50,0.049,2020-05-16 21:55:00,2020-05-17 13:40:00,946
"HOE",2020,54,0.01,2020-05-24 06:30:00,2020-05-24 07:35:00,66
"HOE",2020,60,0.008,2020-06-02 18:40:00,2020-06-02 19:10:00,31
"HOE",2020,62,0.008,2020-06-05 00:05:00,2020-06-05 00:25:00,21
"HOE",2020,64,0.007,2020-06-09 21:30:00,2020-06-10 01:25:00,236
"HOE",2020,66,0.016,2020-06-18 17:50:00,2020-06-18 19:30:00,101
"HOE",2020,68,0.012,2020-06-21 16:50:00,2020-06-21 21:15:00,266
"HOE",2020,74,0.029,2020-07-06 04:55:00,2020-07-06 07:25:00,151
"HOE",2020,78,0.044,2020-07-26 04:00:00,2020-07-26 07:20:00,201
"HOE",2020,80,0.014,2020-08-06 04:00:00,2020-08-06 06:15:00,136
"HOE",2020,84,0.012,2020-08-21 03:15:00,2020-08-21 04:10:00,56
"HOE",2020,86,0.009,2020-08-28 06:00:00,2020-08-28 06:20:00,21
"HOE",2020,88,0.007,2020-08-31 06:15:00,2020-08-31 06:25:00,11
"HOE",2020,96,0.028,2020-10-11 20:45:00,2020-10-12 05:20:00,516
"HOE",2021,4,0.009,2021-04-25 12:15:00,2021-04-25 12:55:00,41
"HOE",2021,12,0.023,2021-05-19 13:05:00,2021-05-19 18:25:00,321
"HOE",2021,20,0.023,2021-05-27 02:35:00,2021-05-27 08:55:00,381
"HOE",2021,24,0.015,2021-06-28 15:25:00,2021-06-28 16:40:00,76
"HOE",2021,26,0.014,2021-07-06 16:20:00,2021-07-07 00:30:00,491
"HOE",2021,30,0.022,2021-07-10 12:40:00,2021-07-10 15:05:00,146
"HOE",2021,32,0.034,2021-07-14 07:30:00,2021-07-14 14:05:00,396
"HOE",2021,38,0.02,2021-08-20 16:35:00,2021-08-20 17:30:00,56
"HOE",2021,46,0.029,2021-08-27 01:45:00,2021-08-27 07:45:00,361
"HOE",2021,48,0.035,2021-08-28 22:25:00,2021-08-29 00:55:00,151
"HOE",2021,52,0.032,2021-09-02 11:30:00,2021-09-03 01:50:00,861
"HOE",2021,54,0.011,2021-09-05 16:15:00,2021-09-05 16:35:00,21
"HOE",2021,58,0.018,2021-09-20 05:25:00,2021-09-20 11:50:00,386
"HOE",2021,60,0.019,2021-09-30 08:00:00,2021-09-30 12:15:00,256
"HOE",2021,62,0.059,2021-09-30 19:55:00,2021-10-01 02:30:00,396
"HOE",2021,66,0.009,2021-04-25 12:15:00,2021-04-25 12:55:00,41
"HOE",2021,74,0.023,2021-05-19 13:05:00,2021-05-19 18:25:00,321
"HOE",2021,82,0.023,2021-05-27 02:35:00,2021-05-27 08:55:00,381
"HOE",2021,84,0.02,2021-08-20 16:35:00,2021-08-20 17:30:00,56
"HOE",2021,92,0.029,2021-08-27 01:45:00,2021-08-27 07:45:00,361
"HOE",2021,94,0.035,2021-08-28 22:25:00,2021-08-29 00:55:00,151
"HOE",2021,98,0.032,2021-09-02 11:30:00,2021-09-03 01:50:00,861
"HOE",2021,100,0.011,2021-09-05 16:15:00,2021-09-05 16:35:00,21
"HOE",2021,104,0.018,2021-09-20 05:25:00,2021-09-20 11:50:00,386
"HOE",2021,106,0.019,2021-09-30 08:00:00,2021-09-30 12:15:00,256
"HOE",2021,108,0.059,2021-09-30 19:55:00,2021-10-01 02:30:00,396
"MAR",2017,2,0.025,2017-05-10 06:15:00,2017-05-10 14:25:00,491
"MAR",2017,4,0.008,2017-05-17 00:50:00,2017-05-17 01:00:00,11
"MAR",2017,6,0.013,2017-05-17 17:05:00,2017-05-17 17:15:00,11
"MAR",2017,8,0.007,2017-05-19 01:00:00,2017-05-19 03:30:00,151
"MAR",2017,10,0.007,2017-05-20 01:45:00,2017-05-20 03:15:00,91
"MAR",2017,14,0.017,2017-05-27 13:10:00,2017-05-27 13:55:00,46
"MAR",2017,16,0.02,2017-06-14 04:25:00,2017-06-14 10:30:00,366
"MAR",2017,18,0.04,2017-06-16 22:20:00,2017-06-17 01:15:00,176
"MAR",2017,28,0.022,2017-07-12 17:30:00,2017-07-12 18:00:00,31
"MAR",2017,30,0.023,2017-07-20 22:40:00,2017-07-20 23:30:00,51
"MAR",2017,34,0.04,2017-08-14 06:50:00,2017-08-14 07:40:00,51
"MAR",2017,40,0.008,2017-08-21 05:00:00,2017-08-21 06:00:00,61
"MAR",2017,48,0.025,2017-09-17 01:10:00,2017-09-17 03:15:00,126
"MAR",2017,52,0.028,2017-09-25 17:30:00,2017-09-26 02:35:00,546
"MAR",2017,54,0.008,2017-10-03 20:20:00,2017-10-04 02:15:00,356
"MAR",2017,60,0.037,2017-10-06 17:10:00,2017-10-07 02:05:00,536
"MAR",2017,64,0.05,2017-10-10 10:45:00,2017-10-10 14:45:00,241
"MAR",2017,68,0.017,2017-10-14 09:40:00,2017-10-14 19:25:00,586
"MAR",2017,70,0.022,2017-10-21 18:20:00,2017-10-21 23:25:00,306
"MAR",2017,72,0.025,2017-05-10 06:15:00,2017-05-10 14:25:00,491
"MAR",2017,74,0.008,2017-05-17 00:50:00,2017-05-17 01:00:00,11
"MAR",2017,76,0.013,2017-05-17 17:05:00,2017-05-17 17:15:00,11
"MAR",2017,78,0.007,2017-05-19 01:00:00,2017-05-19 03:30:00,151
"MAR",2017,80,0.007,2017-05-20 01:45:00,2017-05-20 03:15:00,91
"MAR",2017,84,0.017,2017-05-27 13:10:00,2017-05-27 13:55:00,46
"MAR",2017,86,0.02,2017-06-14 04:25:00,2017-06-14 10:30:00,366
"MAR",2017,88,0.04,2017-06-16 22:20:00,2017-06-17 01:15:00,176
"MAR",2017,98,0.022,2017-07-12 17:30:00,2017-07-12 18:00:00,31
"MAR",2017,100,0.023,2017-07-20 22:40:00,2017-07-20 23:30:00,51
"MAR",2017,104,0.04,2017-08-14 06:50:00,2017-08-14 07:40:00,51
"MAR",2017,110,0.008,2017-08-21 05:00:00,2017-08-21 06:00:00,61
"MAR",2017,118,0.025,2017-09-17 01:10:00,2017-09-17 03:15:00,126
"MAR",2017,122,0.028,2017-09-25 17:30:00,2017-09-26 02:35:00,546
"MAR",2017,124,0.008,2017-10-03 20:20:00,2017-10-04 02:15:00,356
"MAR",2017,130,0.037,2017-10-06 17:10:00,2017-10-07 02:05:00,536
"MAR",2017,134,0.05,2017-10-10 10:45:00,2017-10-10 14:45:00,241
"MAR",2017,138,0.017,2017-10-14 09:40:00,2017-10-14 19:25:00,586
"MAR",2017,140,0.022,2017-10-21 18:20:00,2017-10-21 23:25:00,306
"MAR",2018,4,0.018,2018-06-19 01:30:00,2018-06-19 05:15:00,226
"MAR",2018,6,0.028,2018-06-20 04:10:00,2018-06-20 05:45:00,96
"MAR",2018,8,0.021,2018-06-20 20:10:00,2018-06-20 21:00:00,51
"MAR",2018,12,0.017,2018-06-25 23:25:00,2018-06-26 03:40:00,256
"MAR",2018,16,0.046,2018-06-30 20:20:00,2018-07-01 00:10:00,231
"MAR",2018,18,0.018,2018-07-05 01:50:00,2018-07-05 02:35:00,46
"MAR",2018,20,0.007,2018-07-13 16:00:00,2018-07-13 16:05:00,6
"MAR",2018,24,0.012,2018-07-19 02:25:00,2018-07-19 05:40:00,196
"MAR",2018,32,0.034,2018-08-06 03:25:00,2018-08-06 05:50:00,146
"MAR",2018,34,0.041,2018-08-07 05:45:00,2018-08-07 08:05:00,141
"MAR",2018,36,0.019,2018-08-20 04:20:00,2018-08-20 11:05:00,406
"MAR",2018,42,0.023,2018-08-28 16:25:00,2018-08-28 19:50:00,206
"MAR",2018,50,0.012,2018-10-05 21:20:00,2018-10-06 02:40:00,321
"MAR",2018,54,0.019,2018-10-08 21:00:00,2018-10-09 05:20:00,501
"MAR",2018,58,0.018,2018-06-19 01:30:00,2018-06-19 05:15:00,226
"MAR",2018,60,0.028,2018-06-20 04:10:00,2018-06-20 05:45:00,96
"MAR",2018,62,0.021,2018-06-20 20:10:00,2018-06-20 21:00:00,51
"MAR",2018,66,0.017,2018-06-25 23:25:00,2018-06-26 03:40:00,256
"MAR",2018,70,0.046,2018-06-30 20:20:00,2018-07-01 00:10:00,231
"MAR",2018,72,0.018,2018-07-05 01:50:00,2018-07-05 02:35:00,46
"MAR",2018,74,0.007,2018-07-13 16:00:00,2018-07-13 16:05:00,6
"MAR",2018,78,0.012,2018-07-19 02:25:00,2018-07-19 05:40:00,196
"MAR",2018,86,0.034,2018-08-06 03:25:00,2018-08-06 05:50:00,146
"MAR",2018,88,0.041,2018-08-07 05:45:00,2018-08-07 08:05:00,141
"MAR",2018,90,0.019,2018-08-20 04:20:00,2018-08-20 11:05:00,406
"MAR",2018,96,0.023,2018-08-28 16:25:00,2018-08-28 19:50:00,206
"MAR",2018,104,0.012,2018-10-05 21:20:00,2018-10-06 02:40:00,321
"MAR",2018,108,0.019,2018-10-08 21:00:00,2018-10-09 05:20:00,501
"MAR",2019,6,0.013,2019-04-10 02:30:00,2019-04-10 05:00:00,151
"MAR",2019,20,0.012,2019-05-14 08:45:00,2019-05-14 09:40:00,56
"MAR",2019,22,0.008,2019-05-16 19:45:00,2019-05-17 05:10:00,566
"MAR",2019,26,0.024,2019-05-18 16:45:00,2019-05-19 00:35:00,471
"MAR",2019,28,0.015,2019-05-21 13:20:00,2019-05-21 18:55:00,336
"MAR",2019,30,0.037,2019-05-24 00:15:00,2019-05-24 07:45:00,451
"MAR",2019,36,0.01,2019-05-28 15:35:00,2019-05-28 16:20:00,46
"MAR",2019,42,0.014,2019-06-05 06:40:00,2019-06-05 07:25:00,46
"MAR",2019,44,0.014,2019-06-21 08:40:00,2019-06-21 11:15:00,156
"MAR",2019,46,0.009,2019-06-22 11:10:00,2019-06-22 11:55:00,46
"MAR",2019,48,0.014,2019-06-28 09:10:00,2019-06-28 09:55:00,46
"MAR",2019,50,0.032,2019-07-03 02:40:00,2019-07-03 06:30:00,231
"MAR",2019,54,0.019,2019-07-17 11:35:00,2019-07-17 11:55:00,21
"MAR",2019,56,0.016,2019-08-05 22:15:00,2019-08-05 22:55:00,41
"MAR",2019,58,0.00786,2019-08-12 06:00:00,2019-08-14 15:00:00,3421
"MAR",2019,60,0.04801,2019-08-18 03:00:00,2019-08-20 07:00:00,3121
"MAR",2019,66,0.06906,2019-09-07 16:00:00,2019-09-14 23:00:00,10501
"MAR",2019,68,0.04645,2019-09-18 13:00:00,2019-09-22 19:00:00,6121
"MAR",2019,70,0.009,2019-10-01 05:40:00,2019-10-01 08:30:00,171
"MAR",2019,72,0.037,2019-10-01 18:20:00,2019-10-02 00:45:00,386
"MAR",2019,74,0.028,2019-10-05 08:20:00,2019-10-05 11:30:00,191
"MAR",2019,76,0.007,2019-10-09 23:25:00,2019-10-10 08:05:00,521
"MAR",2019,80,0.022,2019-10-21 01:50:00,2019-10-21 08:40:00,411
"MAR",2019,86,0.013,2019-04-10 02:30:00,2019-04-10 05:00:00,151
"MAR",2019,100,0.012,2019-05-14 08:45:00,2019-05-14 09:40:00,56
"MAR",2019,102,0.008,2019-05-16 19:45:00,2019-05-17 05:10:00,566
"MAR",2019,106,0.024,2019-05-18 16:45:00,2019-05-19 00:35:00,471
"MAR",2019,108,0.015,2019-05-21 13:20:00,2019-05-21 18:55:00,336
"MAR",2019,110,0.037,2019-05-24 00:15:00,2019-05-24 07:45:00,451
"MAR",2019,116,0.01,2019-05-28 15:35:00,2019-05-28 16:20:00,46
"MAR",2019,122,0.014,2019-06-05 06:40:00,2019-06-05 07:25:00,46
"MAR",2019,124,0.014,2019-06-21 08:40:00,2019-06-21 11:15:00,156
"MAR",2019,126,0.009,2019-06-22 11:10:00,2019-06-22 11:55:00,46
"MAR",2019,128,0.014,2019-06-28 09:10:00,2019-06-28 09:55:00,46
"MAR",2019,130,0.032,2019-07-03 02:40:00,2019-07-03 06:30:00,231
"MAR",2019,134,0.019,2019-07-17 11:35:00,2019-07-17 11:55:00,21
"MAR",2019,136,0.016,2019-08-05 22:15:00,2019-08-05 22:55:00,41
"MAR",2019,138,0.00786,2019-08-12 06:00:00,2019-08-14 15:00:00,3421
"MAR",2019,140,0.04801,2019-08-18 03:00:00,2019-08-20 07:00:00,3121
